Nombre;Codigo;descripcion;Stock;StockMinimo;PrecioUnitario;Observaciones;Rentabilidad;Iva;CostoInterno;CodigoProveedor;Deposito;CodigoBarra;Rubro;SubRubro;Tipo;PrecioAutomatico
TOP CON PUNTILLA NIBEL BLANCO TALLE P;5686BP;TOP CON PUNTILLA NIBEL BLANCO TALLE P;3;;1675;;;21;810,6;;Maga;;Basica;Nibel;;
TOP CON PUNTILLA NIBEL NEGRO TALLE M;5686NM;TOP CON PUNTILLA NIBEL NEGRO TALLE M;3;;1675;;;21;810,6;;Maga;;Basica;Nibel;;
TOP CAMUFLADO DEPORTIVO NIBEL AZUL TALLE MG;5687AMG;TOP CAMUFLADO DEPORTIVO NIBEL AZUL TALLE MG;3;;2994;;;21;1561,7;;Maga;;Deportivo;Nibel;;
TOP CAMUFLADO DEPORTIVO NIBEL NEGRO TALLE MG;5687NMG;TOP CAMUFLADO DEPORTIVO NIBEL NEGRO TALLE MG;8;;2994;;;21;1561,7;;Maga;;Deportivo;Nibel;;
TOP CAMUFLADO DEPORTIVO NIBEL NEGRO TALLE PM;5687NPM;TOP CAMUFLADO DEPORTIVO NIBEL NEGRO TALLE PM;3;;2994;;;21;1561,7;;Maga;;Deportivo;Nibel;;
TOP CAMUFLADO DEPORTIVO NIBEL NEGRO TALLE XG;5687NXG;TOP CAMUFLADO DEPORTIVO NIBEL NEGRO TALLE XG;3;;2994;;;21;1561,7;;Maga;;Deportivo;Nibel;;
PAR DE SOQUETES FANTASÍA DE DAMA RHYTON;56D;PAR DE SOQUETES FANTASÍA DE DAMA RHYTON;29;;355;;;21;158,4;;Maga;;Medias;Rhyton;;
PAR DE SOQUETES LISOS DE DAMA RHYTON;56L;PAR DE SOQUETES LISOS DE DAMA RHYTON;6;;355;;;21;158,4;;Maga;;Medias;Rhyton;;
PAR DE SOQUETES RAYADOS DE DAMA RHYTON;56R;PAR DE SOQUETES RAYADOS DE DAMA RHYTON;15;;355;;;21;158,4;;Maga;;Medias;Rhyton;;
SOUTIEN DE BRETELES NIBEL AMARILLO FLUOR TALLE G;5712AG;SOUTIEN DE BRETELES NIBEL AMARILLO FLUOR TALLE G;3;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL AMARILLO FLUOR TALLE P;5712AP;SOUTIEN DE BRETELES NIBEL AMARILLO FLUOR TALLE P;4;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL AMARILLO FLUOR TALLE XG;5712AXG;SOUTIEN DE BRETELES NIBEL AMARILLO FLUOR TALLE XG;4;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL BLANCO TALLE G;5712BG;SOUTIEN DE BRETELES NIBEL BLANCO TALLE G;3;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL BLANCO TALLE P;5712BP;SOUTIEN DE BRETELES NIBEL BLANCO TALLE P;4;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL BLANCO TALLE XG;5712BXG;SOUTIEN DE BRETELES NIBEL BLANCO TALLE XG;4;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE G;5712FG;SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE G;5;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE M;5712FM;SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE M;7;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE P;5712FP;SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE P;10;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE XG;5712FXG;SOUTIEN DE BRETELES NIBEL FUCSIA FLUOR TALLE XG;3;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL NEGRO TALLE M;5712NM;SOUTIEN DE BRETELES NIBEL NEGRO TALLE M;5;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL NEGRO TALLE XG;5712NXG;SOUTIEN DE BRETELES NIBEL NEGRO TALLE XG;3;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL PIEL TALLE P;5712PP;SOUTIEN DE BRETELES NIBEL PIEL TALLE P;5;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE G;5712VG;SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE G;2;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE M;5712VM;SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE M;3;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE P;5712VP;SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE P;4;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE XG;5712VXG;SOUTIEN DE BRETELES NIBEL VERDE FLUOR TALLE XG;5;;1745;;;21;843,21;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE G;5720AG;SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE G;4;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE M;5720AM;SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE M;4;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE P;5720AP;SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE P;4;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE XG;5720AXG;SOUTIEN DEPORTIVO NIBEL  AMARILLO FLUOR TALLE XG;4;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  BLANCO TALLE G;5720BG;SOUTIEN DEPORTIVO NIBEL  BLANCO TALLE G;5;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  BLANCO TALLE M;5720BM;SOUTIEN DEPORTIVO NIBEL  BLANCO TALLE M;4;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  BLANCO TALLE P;5720BP;SOUTIEN DEPORTIVO NIBEL  BLANCO TALLE P;6;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  BLANCO TALLE XG;5720BXG;SOUTIEN DEPORTIVO NIBEL  BLANCO TALLE XG;5;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  FUCSIA FLUOR TALLE G;5720FG;SOUTIEN DEPORTIVO NIBEL  FUCSIA FLUOR TALLE G;5;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  FUCSIA FLUOR TALLE P;5720FP;SOUTIEN DEPORTIVO NIBEL  FUCSIA FLUOR TALLE P;5;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  FUCSIA FLUOR TALLE XG;5720FXG;SOUTIEN DEPORTIVO NIBEL  FUCSIA FLUOR TALLE XG;4;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  NEGRO TALLE G;5720NG;SOUTIEN DEPORTIVO NIBEL  NEGRO TALLE G;3;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  NEGRO TALLE M;5720NM;SOUTIEN DEPORTIVO NIBEL  NEGRO TALLE M;6;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  NEGRO TALLE P;5720NP;SOUTIEN DEPORTIVO NIBEL  NEGRO TALLE P;6;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  NEGRO TALLE XG;5720NXG;SOUTIEN DEPORTIVO NIBEL  NEGRO TALLE XG;6;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  PIEL TALLE G;5720PG;SOUTIEN DEPORTIVO NIBEL  PIEL TALLE G;6;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  PIEL TALLE P;5720PP;SOUTIEN DEPORTIVO NIBEL  PIEL TALLE P;5;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  VERDE FLUOR TALLE G;5720VG;SOUTIEN DEPORTIVO NIBEL  VERDE FLUOR TALLE G;3;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  VERDE FLUOR TALLE M;5720VM;SOUTIEN DEPORTIVO NIBEL  VERDE FLUOR TALLE M;2;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  VERDE FLUOR TALLE P;5720VP;SOUTIEN DEPORTIVO NIBEL  VERDE FLUOR TALLE P;4;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN DEPORTIVO NIBEL  VERDE FLUOR TALLE XG;5720VXG;SOUTIEN DEPORTIVO NIBEL  VERDE FLUOR TALLE XG;3;;2145;;;21;1060,41;;Maga;;Basica;Nibel;;
SOUTIEN ANIMAL PRINT BRETEL FINO REGULABLE TAZA SOFT NEGRO TALLE P;5722APNP;SOUTIEN ANIMAL PRINT BRETEL FINO REGULABLE TAZA SOFT NEGRO TALLE P;2;;3094;;;21;1572,48;;Maga;;Basica;Nibel;;
SOUTIEN ANIMAL PRINT BRETEL FINO REGULABLE TAZA SOFT PIEL TALLE P;5722APPP;SOUTIEN ANIMAL PRINT BRETEL FINO REGULABLE TAZA SOFT PIEL TALLE P;3;;3094;;;21;1572,48;;Maga;;Basica;Nibel;;
SOUTIEN SEAMLESS BRETEL FINO REGULABLE TAZA SOFT NEGRO TALLE P;5722NP;SOUTIEN SEAMLESS BRETEL FINO REGULABLE TAZA SOFT NEGRO TALLE P;3;;2845;;;21;1453;;Maga;;Basica;Nibel;;
BOXER SEAMLESS VISCOSA LYCRA CINTURA ANCHA EYELIT TALLE L;578L;BOXER SEAMLESS VISCOSA LYCRA CINTURA ANCHA EYELIT TALLE L;12;;2040;;;21;983,25;;Maga;;Boxers;Eyelit;;
BOXER SEAMLESS VISCOSA LYCRA CINTURA ANCHA EYELIT TALLE XXL;578XXL;BOXER SEAMLESS VISCOSA LYCRA CINTURA ANCHA EYELIT TALLE XXL;8;;2040;;;21;983,25;;Maga;;Boxers;Eyelit;;
BANDO SEAMLESS NIBEL BLANCO TALLE G;5814BG;BANDO SEAMLESS NIBEL BLANCO TALLE G;3;;1094;;;21;486,24;;Maga;;Basica;Nibel;;
BANDO SEAMLESS NIBEL BLANCO TALLE M;5814BM;BANDO SEAMLESS NIBEL BLANCO TALLE M;2;;1094;;;21;486,24;;Maga;;Basica;Nibel;;
BANDO SEAMLESS NIBEL BLANCO TALLE P;5814BP;BANDO SEAMLESS NIBEL BLANCO TALLE P;1;;1094;;;21;486,24;;Maga;;Basica;Nibel;;
BANDO SEAMLESS NIBEL FUCSIA TALLE G;5814FG;BANDO SEAMLESS NIBEL FUCSIA TALLE G;3;;1094;;;21;486,24;;Maga;;Basica;Nibel;;
BANDO SEAMLESS NIBEL FUCSIA TALLE M;5814FM;BANDO SEAMLESS NIBEL FUCSIA TALLE M;2;;1094;;;21;486,24;;Maga;;Basica;Nibel;;
BANDO SEAMLESS NIBEL FUCSIA TALLE P;5814FP;BANDO SEAMLESS NIBEL FUCSIA TALLE P;2;;1094;;;21;486,24;;Maga;;Basica;Nibel;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT AVELLANA TALLE 100;5842A100;CORPIÑO DE ALGODÓN Y LYCRA COCOT AVELLANA TALLE 100;9;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT AVELLANA TALLE 85;5842A85;CORPIÑO DE ALGODÓN Y LYCRA COCOT AVELLANA TALLE 85;11;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT AVELLANA TALLE 90;5842A90;CORPIÑO DE ALGODÓN Y LYCRA COCOT AVELLANA TALLE 90;11;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT AVELLANA TALLE 95;5842A95;CORPIÑO DE ALGODÓN Y LYCRA COCOT AVELLANA TALLE 95;5;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 100;5842B100;CORPIÑO DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 100;3;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 85;5842B85;CORPIÑO DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 85;11;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 90;5842B90;CORPIÑO DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 90;4;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 95;5842B95;CORPIÑO DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 95;7;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 100;5842M100;CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 100;6;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 85;5842M85;CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 85;14;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 90;5842M90;CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 90;8;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 95;5842M95;CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 95;10;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 100;5842N100;CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 100;8;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 85;5842N85;CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 85;13;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 90;5842N90;CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 90;14;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 95;5842N95;CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 95;11;;1335;;;21;622,99;;Maga;;Basica;Cocot;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE G;5845BG;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE G;3;;2694;;;21;1373,63;;Maga;;Basica;Nibel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE GG;5845BGG;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE GG;3;;2694;;;21;1373,63;;Maga;;Basica;Nibel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE M;5845BM;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE M;4;;2694;;;21;1373,63;;Maga;;Basica;Nibel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE P;5845BP;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE P;6;;2694;;;21;1373,63;;Maga;;Basica;Nibel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL NEGRO TALLE G;5845NG;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL NEGRO TALLE G;4;;2694;;;21;1373,63;;Maga;;Basica;Nibel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL NEGRO TALLE M;5845NM;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL NEGRO TALLE M;2;;2694;;;21;1373,63;;Maga;;Basica;Nibel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL NEGRO TALLE P;5845NP;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL NEGRO TALLE P;2;;2694;;;21;1373,63;;Maga;;Basica;Nibel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE G;5845PG;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE G;3;;2694;;;21;1373,63;;Maga;;Basica;Nibel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE GG;5845PGG;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE GG;4;;2694;;;21;1373,63;;Maga;;Basica;Nibel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE M;5845PM;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE M;3;;2694;;;21;1373,63;;Maga;;Basica;Nibel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE P;5845PP;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE P;4;;2694;;;21;1373,63;;Maga;;Basica;Nibel;;
SOUTIEN CON DETALLES DE RED NIBEL TALLE G;5867NG;SOUTIEN CON DETALLES DE RED NIBEL TALLE G;3;;1994;;;21;973,85;;Maga;;Basica;Nibel;;
SOUTIEN CON DETALLES DE RED NIBEL TALLE P;5867NP;SOUTIEN CON DETALLES DE RED NIBEL TALLE P;3;;1994;;;21;973,85;;Maga;;Basica;Nibel;;
CAMISÓN DE AMAMANTAR CELESTE TALLE 1;5893CE1;CAMISÓN DE AMAMANTAR CELESTE TALLE 1;5;;2994;;;21;1296;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR PIEL TALLE 4;5893PI4;CAMISÓN DE AMAMANTAR PIEL TALLE 4;8;;2994;;;21;1536;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR ROSA TALLE 1;5893RO1;CAMISÓN DE AMAMANTAR ROSA TALLE 1;7;;2994;;;21;1296;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR ROSA TALLE 4;5893RO4;CAMISÓN DE AMAMANTAR ROSA TALLE 4;6;;2994;;;21;1536;;Maga;;Remeras y Camisetas;Mariana K;;
PIJAMA PINK FUCSIA TALLE 1;5910FU1;PIJAMA PINK FUCSIA TALLE 1;2;;2794;;;21;1224;;Maga;;Pijamas;Mariana K;;
PIJAMA PINK FUCSIA TALLE 3;5910FU3;PIJAMA PINK FUCSIA TALLE 3;2;;2794;;;21;1344;;Maga;;Pijamas;Mariana K;;
PIJAMA PINK GRIS TALLE 1;5910GR1;PIJAMA PINK GRIS TALLE 1;2;;2794;;;21;1224;;Maga;;Pijamas;Mariana K;;
PIJAMA PINK GRIS TALLE 4;5910GR4;PIJAMA PINK GRIS TALLE 4;1;;2794;;;21;1344;;Maga;;Pijamas;Mariana K;;
PIJAMA PINK LILA TALLE 1;5910LI1;PIJAMA PINK LILA TALLE 1;2;;2794;;;21;1224;;Maga;;Pijamas;Mariana K;;
PIJAMA PINK ROSA TALLE 1;5910RS1;PIJAMA PINK ROSA TALLE 1;2;;2794;;;21;1224;;Maga;;Pijamas;Mariana K;;
PIJAMA PINK ROSA TALLE 3;5910RS3;PIJAMA PINK ROSA TALLE 3;2;;2794;;;21;1344;;Maga;;Pijamas;Mariana K;;
PIJAMA PINK ROSA TALLE 4;5910RS4;PIJAMA PINK ROSA TALLE 4;2;;2794;;;21;1344;;Maga;;Pijamas;Mariana K;;
PIJAMA PINK ROSA TALLE 5;5910RS5;PIJAMA PINK ROSA TALLE 5;2;;2794;;;21;1480;;Maga;;Pijamas;Mariana K;;
PIJAMA RUNNING GRIS TALLE 1;5918GR1;PIJAMA RUNNING GRIS TALLE 1;2;;2494;;;21;1200;;Maga;;Pijamas;Mariana K;;
PIJAMA RUNNING GRIS TALLE 2;5918GR2;PIJAMA RUNNING GRIS TALLE 2;2;;2494;;;21;1200;;Maga;;Pijamas;Mariana K;;
PIJAMA RUNNING GRIS TALLE 3;5918GR3;PIJAMA RUNNING GRIS TALLE 3;2;;2494;;;21;1296;;Maga;;Pijamas;Mariana K;;
PIJAMA RUNNING GRIS TALLE 4;5918GR4;PIJAMA RUNNING GRIS TALLE 4;2;;2494;;;21;1296;;Maga;;Pijamas;Mariana K;;
PIJAMA RUNNING SALMON TALLE 1;5918SA1;PIJAMA RUNNING SALMON TALLE 1;2;;2494;;;21;1200;;Maga;;Pijamas;Mariana K;;
PIJAMA RUNNING SALMON TALLE 2;5918SA2;PIJAMA RUNNING SALMON TALLE 2;4;;2494;;;21;1200;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENA DE LUNARES NEGRO TALLE 4;5929N4;PIJAMA DE NENA DE LUNARES NEGRO TALLE 4;2;;2294;;;21;1000;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENA DE LUNARES NEGRO TALLE 6;5929N6;PIJAMA DE NENA DE LUNARES NEGRO TALLE 6;2;;2294;;;21;1000;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENA DE LUNARES ROSA TALLE 14;5929R14;PIJAMA DE NENA DE LUNARES ROSA TALLE 14;2;;2294;;;21;1160;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENA DE LUNARES ROSA TALLE 4;5929R4;PIJAMA DE NENA DE LUNARES ROSA TALLE 4;3;;2294;;;21;1000;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENA DE LUNARES ROSA TALLE 6;5929R6;PIJAMA DE NENA DE LUNARES ROSA TALLE 6;2;;2294;;;21;1000;;Maga;;Pijamas;Mariana K;;
PIJAMA CORONA SHORT CELESTE MUSC CELESTE TALLE 1;5975CC1;PIJAMA CORONA SHORT CELESTE MUSC CELESTE TALLE 1;2;;2899;;;21;1360;;Maga;;Pijamas;Mariana K;;
PIJAMA CORONA SHORT ROSA MUSC BLANCA TALLE 1;5975RB1;PIJAMA CORONA SHORT ROSA MUSC BLANCA TALLE 1;2;;2899;;;21;1360;;Maga;;Pijamas;Mariana K;;
PIJAMA CORONA SHORT ROSA MUSC BLANCA TALLE 2;5975RB2;PIJAMA CORONA SHORT ROSA MUSC BLANCA TALLE 2;2;;2899;;;21;1360;;Maga;;Pijamas;Mariana K;;
PIJAMA CORONA SHORT ROSA MUSC ROSA TALLE 2;5975RR2;PIJAMA CORONA SHORT ROSA MUSC ROSA TALLE 2;2;;2899;;;21;1360;;Maga;;Pijamas;Mariana K;;
REMERON DE MUJER CORAL TALLE 3;5982CO3;REMERON DE MUJER CORAL TALLE 3;2;;2594;;;21;1240;;Maga;;Pijamas;Mariana K;;
REMERON DE MUJER FUCSIA TALLE 1;5982F1;REMERON DE MUJER FUCSIA TALLE 1;2;;2594;;;21;1160;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO BLANCO TALLE 6;5985BL6;PIJAMA DE NENA GATO BLANCO TALLE 6;2;;2594;;;21;1160;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO BLANCO TALLE 8;5985BL8;PIJAMA DE NENA GATO BLANCO TALLE 8;2;;2594;;;21;1240;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO GRIS TALLE 14;5985GR14;PIJAMA DE NENA GATO GRIS TALLE 14;2;;2594;;;21;1320;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO GRIS TALLE 4;5985GR4;PIJAMA DE NENA GATO GRIS TALLE 4;2;;2594;;;21;1160;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO GRIS TALLE 8;5985GR8;PIJAMA DE NENA GATO GRIS TALLE 8;2;;2594;;;21;1240;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO ROJO TALLE 14;5985RO14;PIJAMA DE NENA GATO ROJO TALLE 14;2;;2594;;;21;1320;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO ROJO TALLE 8;5985RO8;PIJAMA DE NENA GATO ROJO TALLE 8;2;;2594;;;21;1240;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN AZUL TALLE 10;5988A10;PIJAMA DE NENE TIBURÓN AZUL TALLE 10;3;;2494;;;21;1200;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN AZUL TALLE 12;5988A12;PIJAMA DE NENE TIBURÓN AZUL TALLE 12;2;;2494;;;21;1280;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN AZUL TALLE 6;5988A6;PIJAMA DE NENE TIBURÓN AZUL TALLE 6;2;;2494;;;21;1120;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN ROJO TALLE 10;5988R10;PIJAMA DE NENE TIBURÓN ROJO TALLE 10;3;;2494;;;21;1200;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN ROJO TALLE 12;5988R12;PIJAMA DE NENE TIBURÓN ROJO TALLE 12;3;;2494;;;21;1280;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN ROJO TALLE 14;5988R14;PIJAMA DE NENE TIBURÓN ROJO TALLE 14;3;;2494;;;21;1280;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN ROJO TALLE 6;5988R6;PIJAMA DE NENE TIBURÓN ROJO TALLE 6;4;;2494;;;21;1120;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN ROJO TALLE 8;5988R8;PIJAMA DE NENE TIBURÓN ROJO TALLE 8;2;;2494;;;21;1200;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 10;5989GRT10;PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 10;3;;2494;;;21;1080;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 14;5989GRT14;PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 14;2;;2494;;;21;1160;;Maga;;Pijamas;Mariana K;;
PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 4;5989GRT4;PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 4;3;;2494;;;21;1000;;Maga;;Pijamas;Mariana K;;
